stop_id,stop_name,date,expected_departure,actual_departure,passenger_count
00113147,Bradshaw Street,2025-06-16,2025-06-16T19:03:00,2025-06-16T19:01:00,3
00261521,Elm Street,2025-06-16,2025-06-16T19:07:00,2025-06-16T19:07:00,30
00113264,Ocean Avenue,2025-06-16,2025-06-16T19:12:00,2025-06-16T19:14:00,26
00115521,Jump Street,2025-06-16,2025-06-16T19:15:00,2025-06-16T19:25:00,16
00311532,Fury Road,2025-06-16,2025-06-16T19:22:00,2025-06-16T19:31:00,4
00662113,Cloverfield Lane,2025-06-16,2025-06-16T19:41:00,2025-06-16T19:37:00,7
00113147,Bradshaw Street,2025-06-16,2025-06-16T20:03:00,2025-06-16T19:59:00,20
00261521,Elm Street,2025-06-16,2025-06-16T20:07:00,2025-06-16T20:05:00,23
00113264,Ocean Avenue,2025-06-16,2025-06-16T20:12:00,2025-06-16T20:14:00,30
00115521,Jump Street,2025-06-16,2025-06-16T20:15:00,2025-06-16T20:24:00,21
00311532,Fury Road,2025-06-16,2025-06-16T20:22:00,2025-06-16T20:29:00,7
00662113,Cloverfield Lane,2025-06-16,2025-06-16T20:41:00,2025-06-16T20:39:00,1
00113147,Bradshaw Street,2025-06-16,2025-06-16T21:03:00,2025-06-16T21:02:00,11
00261521,Elm Street,2025-06-16,2025-06-16T21:07:00,2025-06-16T21:10:00,17
00113264,Ocean Avenue,2025-06-16,2025-06-16T21:12:00,2025-06-16T21:13:00,16
00115521,Jump Street,2025-06-16,2025-06-16T21:15:00,2025-06-16T21:23:00,14
00311532,Fury Road,2025-06-16,2025-06-16T21:22:00,2025-06-16T21:27:00,6
00662113,Cloverfield Lane,2025-06-16,2025-06-16T21:41:00,2025-06-16T21:40:00,7
00113147,Bradshaw Street,2025-06-17,2025-06-17T06:03:00,2025-06-17T06:00:00,3
00261521,Elm Street,2025-06-17,2025-06-17T06:07:00,2025-06-17T06:11:00,11
00113264,Ocean Avenue,2025-06-17,2025-06-17T06:12:00,2025-06-17T06:13:00,17
00115521,Jump Street,2025-06-17,2025-06-17T06:15:00,2025-06-17T06:24:00,13
00311532,Fury Road,2025-06-17,2025-06-17T06:22:00,2025-06-17T06:24:00,11
00662113,Cloverfield Lane,2025-06-17,2025-06-17T06:41:00,2025-06-17T06:40:00,4
00113147,Bradshaw Street,2025-06-17,2025-06-17T07:03:00,2025-06-17T07:02:00,26
00261521,Elm Street,2025-06-17,2025-06-17T07:07:00,2025-06-17T07:09:00,41
00113264,Ocean Avenue,2025-06-17,2025-06-17T07:12:00,2025-06-17T07:19:00,38
00115521,Jump Street,2025-06-17,2025-06-17T07:15:00,2025-06-17T07:26:00,13
00311532,Fury Road,2025-06-17,2025-06-17T07:22:00,2025-06-17T07:23:00,5
00662113,Cloverfield Lane,2025-06-17,2025-06-17T07:41:00,2025-06-17T07:37:00,9
00113147,Bradshaw Street,2025-06-17,2025-06-17T08:03:00,2025-06-17T08:00:00,32
00261521,Elm Street,2025-06-17,2025-06-17T08:07:00,2025-06-17T08:11:00,41
00113264,Ocean Avenue,2025-06-17,2025-06-17T08:12:00,2025-06-17T08:14:00,32
00115521,Jump Street,2025-06-17,2025-06-17T08:15:00,2025-06-17T08:25:00,34
00311532,Fury Road,2025-06-17,2025-06-17T08:22:00,2025-06-17T08:24:00,2
00662113,Cloverfield Lane,2025-06-17,2025-06-17T08:41:00,2025-06-17T08:40:00,14
00113147,Bradshaw Street,2025-06-17,2025-06-17T09:03:00,2025-06-17T09:00:00,16
00261521,Elm Street,2025-06-17,2025-06-17T09:07:00,2025-06-17T09:07:00,56
00113264,Ocean Avenue,2025-06-17,2025-06-17T09:12:00,2025-06-17T09:14:00,28
00115521,Jump Street,2025-06-17,2025-06-17T09:15:00,2025-06-17T09:23:00,30
00311532,Fury Road,2025-06-17,2025-06-17T09:22:00,2025-06-17T09:24:00,10
00662113,Cloverfield Lane,2025-06-17,2025-06-17T09:41:00,2025-06-17T09:38:00,2
00113147,Bradshaw Street,2025-06-17,2025-06-17T10:03:00,2025-06-17T10:01:00,19
00261521,Elm Street,2025-06-17,2025-06-17T10:07:00,2025-06-17T10:11:00,29
00113264,Ocean Avenue,2025-06-17,2025-06-17T10:12:00,2025-06-17T10:19:00,19
00115521,Jump Street,2025-06-17,2025-06-17T10:15:00,2025-06-17T10:24:00,20
00311532,Fury Road,2025-06-17,2025-06-17T10:22:00,2025-06-17T10:28:00,7
00662113,Cloverfield Lane,2025-06-17,2025-06-17T10:41:00,2025-06-17T10:39:00,3
00113147,Bradshaw Street,2025-06-17,2025-06-17T11:03:00,2025-06-17T11:01:00,11
00261521,Elm Street,2025-06-17,2025-06-17T11:07:00,2025-06-17T11:06:00,30
00113264,Ocean Avenue,2025-06-17,2025-06-17T11:12:00,2025-06-17T11:15:00,32
00115521,Jump Street,2025-06-17,2025-06-17T11:15:00,2025-06-17T11:26:00,13
00311532,Fury Road,2025-06-17,2025-06-17T11:22:00,2025-06-17T11:34:00,12
00662113,Cloverfield Lane,2025-06-17,2025-06-17T11:41:00,2025-06-17T11:40:00,11
00113147,Bradshaw Street,2025-06-17,2025-06-17T12:03:00,2025-06-17T11:59:00,16
00261521,Elm Street,2025-06-17,2025-06-17T12:07:00,2025-06-17T12:07:00,40
00113264,Ocean Avenue,2025-06-17,2025-06-17T12:12:00,2025-06-17T12:17:00,12
00115521,Jump Street,2025-06-17,2025-06-17T12:15:00,2025-06-17T12:26:00,12
00311532,Fury Road,2025-06-17,2025-06-17T12:22:00,2025-06-17T12:30:00,0
00662113,Cloverfield Lane,2025-06-17,2025-06-17T12:41:00,2025-06-17T12:40:00,10
00113147,Bradshaw Street,2025-06-17,2025-06-17T13:03:00,2025-06-17T13:02:00,21
00261521,Elm Street,2025-06-17,2025-06-17T13:07:00,2025-06-17T13:09:00,31
00113264,Ocean Avenue,2025-06-17,2025-06-17T13:12:00,2025-06-17T13:15:00,20
00115521,Jump Street,2025-06-17,2025-06-17T13:15:00,2025-06-17T13:21:00,18
00311532,Fury Road,2025-06-17,2025-06-17T13:22:00,2025-06-17T13:26:00,10
00662113,Cloverfield Lane,2025-06-17,2025-06-17T13:41:00,2025-06-17T13:42:00,8
00113147,Bradshaw Street,2025-06-17,2025-06-17T14:03:00,2025-06-17T14:01:00,4
00261521,Elm Street,2025-06-17,2025-06-17T14:07:00,2025-06-17T14:09:00,33
00113264,Ocean Avenue,2025-06-17,2025-06-17T14:12:00,2025-06-17T14:15:00,14
00115521,Jump Street,2025-06-17,2025-06-17T14:15:00,2025-06-17T14:26:00,23
00311532,Fury Road,2025-06-17,2025-06-17T14:22:00,2025-06-17T14:30:00,9
00662113,Cloverfield Lane,2025-06-17,2025-06-17T14:41:00,2025-06-17T14:38:00,6
00113147,Bradshaw Street,2025-06-17,2025-06-17T15:03:00,2025-06-17T15:00:00,19
00261521,Elm Street,2025-06-17,2025-06-17T15:07:00,2025-06-17T15:09:00,38
00113264,Ocean Avenue,2025-06-17,2025-06-17T15:12:00,2025-06-17T15:13:00,17
00115521,Jump Street,2025-06-17,2025-06-17T15:15:00,2025-06-17T15:24:00,29
00311532,Fury Road,2025-06-17,2025-06-17T15:22:00,2025-06-17T15:24:00,13
00662113,Cloverfield Lane,2025-06-17,2025-06-17T15:41:00,2025-06-17T15:38:00,11
00113147,Bradshaw Street,2025-06-17,2025-06-17T16:03:00,2025-06-17T16:00:00,13
00261521,Elm Street,2025-06-17,2025-06-17T16:07:00,none,0
00113264,Ocean Avenue,2025-06-17,2025-06-17T16:12:00,2025-06-17T16:17:00,35
00115521,Jump Street,2025-06-17,2025-06-17T16:15:00,2025-06-17T16:23:00,42
00311532,Fury Road,2025-06-17,2025-06-17T16:22:00,2025-06-17T16:27:00,16
00662113,Cloverfield Lane,2025-06-17,2025-06-17T16:41:00,2025-06-17T16:44:00,10
00113147,Bradshaw Street,2025-06-17,2025-06-17T17:03:00,2025-06-17T16:59:00,7
00261521,Elm Street,2025-06-17,2025-06-17T17:07:00,2025-06-17T17:08:00,29
00113264,Ocean Avenue,2025-06-17,2025-06-17T17:12:00,2025-06-17T17:17:00,32
00115521,Jump Street,2025-06-17,2025-06-17T17:15:00,2025-06-17T17:22:00,45
00311532,Fury Road,2025-06-17,2025-06-17T17:22:00,2025-06-17T17:27:00,10
00662113,Cloverfield Lane,2025-06-17,2025-06-17T17:41:00,2025-06-17T17:41:00,7
00113147,Bradshaw Street,2025-06-17,2025-06-17T18:03:00,2025-06-17T18:01:00,15
00261521,Elm Street,2025-06-17,2025-06-17T18:07:00,2025-06-17T18:10:00,33
00113264,Ocean Avenue,2025-06-17,2025-06-17T18:12:00,2025-06-17T18:17:00,27
00115521,Jump Street,2025-06-17,2025-06-17T18:15:00,2025-06-17T18:24:00,29
00311532,Fury Road,2025-06-17,2025-06-17T18:22:00,2025-06-17T18:26:00,14
00662113,Cloverfield Lane,2025-06-17,2025-06-17T18:41:00,2025-06-17T18:40:00,5
00113147,Bradshaw Street,2025-06-17,2025-06-17T19:03:00,2025-06-17T18:58:00,2
00261521,Elm Street,2025-06-17,2025-06-17T19:07:00,2025-06-17T19:07:00,23
00113264,Ocean Avenue,2025-06-17,2025-06-17T19:12:00,2025-06-17T19:20:00,12
00115521,Jump Street,2025-06-17,2025-06-17T19:15:00,2025-06-17T19:23:00,21
00311532,Fury Road,2025-06-17,2025-06-17T19:22:00,2025-06-17T19:29:00,0
00662113,Cloverfield Lane,2025-06-17,2025-06-17T19:41:00,2025-06-17T19:40:00,6
00113147,Bradshaw Street,2025-06-17,2025-06-17T20:03:00,2025-06-17T20:00:00,8
00261521,Elm Street,2025-06-17,2025-06-17T20:07:00,2025-06-17T20:03:00,23
00113264,Ocean Avenue,2025-06-17,2025-06-17T20:12:00,2025-06-17T20:16:00,20
00115521,Jump Street,2025-06-17,2025-06-17T20:15:00,2025-06-17T20:27:00,21
00311532,Fury Road,2025-06-17,2025-06-17T20:22:00,2025-06-17T20:25:00,13
00662113,Cloverfield Lane,2025-06-17,2025-06-17T20:41:00,2025-06-17T20:39:00,9
00113147,Bradshaw Street,2025-06-17,2025-06-17T21:03:00,2025-06-17T21:01:00,20
00261521,Elm Street,2025-06-17,2025-06-17T21:07:00,2025-06-17T21:05:00,18
00113264,Ocean Avenue,2025-06-17,2025-06-17T21:12:00,2025-06-17T21:17:00,21
00115521,Jump Street,2025-06-17,2025-06-17T21:15:00,2025-06-17T21:25:00,22
00311532,Fury Road,2025-06-17,2025-06-17T21:22:00,2025-06-17T21:26:00,7
00662113,Cloverfield Lane,2025-06-17,2025-06-17T21:41:00,2025-06-17T21:42:00,3
00113147,Bradshaw Street,2025-06-18,2025-06-18T06:03:00,2025-06-18T06:02:00,15
00261521,Elm Street,2025-06-18,2025-06-18T06:07:00,2025-06-18T06:09:00,25
00113264,Ocean Avenue,2025-06-18,2025-06-18T06:12:00,2025-06-18T06:12:00,12
00115521,Jump Street,2025-06-18,2025-06-18T06:15:00,2025-06-18T06:23:00,2
00311532,Fury Road,2025-06-18,2025-06-18T06:22:00,2025-06-18T06:23:00,0
00662113,Cloverfield Lane,2025-06-18,2025-06-18T06:41:00,2025-06-18T06:38:00,9
00113147,Bradshaw Street,2025-06-18,2025-06-18T07:03:00,2025-06-18T07:01:00,24
00261521,Elm Street,2025-06-18,2025-06-18T07:07:00,2025-06-18T07:08:00,56
00113264,Ocean Avenue,2025-06-18,2025-06-18T07:12:00,2025-06-18T07:17:00,40
00115521,Jump Street,2025-06-18,2025-06-18T07:15:00,2025-06-18T07:24:00,18
00311532,Fury Road,2025-06-18,2025-06-18T07:22:00,2025-06-18T07:31:00,12
00662113,Cloverfield Lane,2025-06-18,2025-06-18T07:41:00,2025-06-18T07:40:00,12
00113147,Bradshaw Street,2025-06-18,2025-06-18T08:03:00,2025-06-18T08:00:00,16
00261521,Elm Street,2025-06-18,2025-06-18T08:07:00,2025-06-18T08:10:00,57
00113264,Ocean Avenue,2025-06-18,2025-06-18T08:12:00,2025-06-18T08:14:00,47
00115521,Jump Street,2025-06-18,2025-06-18T08:15:00,2025-06-18T08:20:00,31
00311532,Fury Road,2025-06-18,2025-06-18T08:22:00,2025-06-18T08:28:00,11
00662113,Cloverfield Lane,2025-06-18,2025-06-18T08:41:00,2025-06-18T08:38:00,5
00113147,Bradshaw Street,2025-06-18,2025-06-18T09:03:00,2025-06-18T08:58:00,20
00261521,Elm Street,2025-06-18,2025-06-18T09:07:00,2025-06-18T09:08:00,60
00113264,Ocean Avenue,2025-06-18,2025-06-18T09:12:00,2025-06-18T09:15:00,46
00115521,Jump Street,2025-06-18,2025-06-18T09:15:00,2025-06-18T09:26:00,15
00311532,Fury Road,2025-06-18,2025-06-18T09:22:00,2025-06-18T09:28:00,5
00662113,Cloverfield Lane,2025-06-18,2025-06-18T09:41:00,2025-06-18T09:40:00,1
00113147,Bradshaw Street,2025-06-18,2025-06-18T10:03:00,2025-06-18T10:00:00,17
00261521,Elm Street,2025-06-18,2025-06-18T10:07:00,2025-06-18T10:09:00,32
00113264,Ocean Avenue,2025-06-18,2025-06-18T10:12:00,2025-06-18T10:14:00,30
00115521,Jump Street,2025-06-18,2025-06-18T10:15:00,2025-06-18T10:24:00,12
00311532,Fury Road,2025-06-18,2025-06-18T10:22:00,2025-06-18T10:26:00,10
00662113,Cloverfield Lane,2025-06-18,2025-06-18T10:41:00,2025-06-18T10:39:00,0
00113147,Bradshaw Street,2025-06-18,2025-06-18T11:03:00,2025-06-18T11:01:00,15
00261521,Elm Street,2025-06-18,2025-06-18T11:07:00,2025-06-18T11:10:00,12
00113264,Ocean Avenue,2025-06-18,2025-06-18T11:12:00,2025-06-18T11:14:00,30
00115521,Jump Street,2025-06-18,2025-06-18T11:15:00,2025-06-18T11:26:00,26
00311532,Fury Road,2025-06-18,2025-06-18T11:22:00,2025-06-18T11:26:00,11
00662113,Cloverfield Lane,2025-06-18,2025-06-18T11:41:00,2025-06-18T11:43:00,10
00113147,Bradshaw Street,2025-06-18,2025-06-18T12:03:00,2025-06-18T12:01:00,20
00261521,Elm Street,2025-06-18,2025-06-18T12:07:00,2025-06-18T12:09:00,34
00113264,Ocean Avenue,2025-06-18,2025-06-18T12:12:00,2025-06-18T12:15:00,32
00115521,Jump Street,2025-06-18,2025-06-18T12:15:00,2025-06-18T12:26:00,34
00311532,Fury Road,2025-06-18,2025-06-18T12:22:00,2025-06-18T12:25:00,14
00662113,Cloverfield Lane,2025-06-18,2025-06-18T12:41:00,2025-06-18T12:39:00,8
00113147,Bradshaw Street,2025-06-18,2025-06-18T13:03:00,2025-06-18T12:59:00,12
00261521,Elm Street,2025-06-18,2025-06-18T13:07:00,2025-06-18T13:06:00,30
00113264,Ocean Avenue,2025-06-18,2025-06-18T13:12:00,2025-06-18T13:17:00,5
00115521,Jump Street,2025-06-18,2025-06-18T13:15:00,2025-06-18T13:23:00,12
00311532,Fury Road,2025-06-18,2025-06-18T13:22:00,2025-06-18T13:25:00,1
00662113,Cloverfield Lane,2025-06-18,2025-06-18T13:41:00,2025-06-18T13:40:00,10
00113147,Bradshaw Street,2025-06-18,2025-06-18T14:03:00,2025-06-18T14:00:00,15
00261521,Elm Street,2025-06-18,2025-06-18T14:07:00,2025-06-18T14:07:00,6
00113264,Ocean Avenue,2025-06-18,2025-06-18T14:12:00,2025-06-18T14:13:00,39
00115521,Jump Street,2025-06-18,2025-06-18T14:15:00,2025-06-18T14:25:00,23
00311532,Fury Road,2025-06-18,2025-06-18T14:22:00,2025-06-18T14:27:00,8
00662113,Cloverfield Lane,2025-06-18,2025-06-18T14:41:00,2025-06-18T14:38:00,3
00113147,Bradshaw Street,2025-06-18,2025-06-18T15:03:00,2025-06-18T15:00:00,8
00261521,Elm Street,2025-06-18,2025-06-18T15:07:00,2025-06-18T15:09:00,13
00113264,Ocean Avenue,2025-06-18,2025-06-18T15:12:00,2025-06-18T15:13:00,23
00115521,Jump Street,2025-06-18,2025-06-18T15:15:00,2025-06-18T15:23:00,21
00311532,Fury Road,2025-06-18,2025-06-18T15:22:00,none,0
00662113,Cloverfield Lane,2025-06-18,2025-06-18T15:41:00,2025-06-18T15:38:00,6
00113147,Bradshaw Street,2025-06-18,2025-06-18T16:03:00,2025-06-18T16:00:00,11
00261521,Elm Street,2025-06-18,2025-06-18T16:07:00,2025-06-18T16:04:00,42
00113264,Ocean Avenue,2025-06-18,2025-06-18T16:12:00,2025-06-18T16:16:00,28
00115521,Jump Street,2025-06-18,2025-06-18T16:15:00,2025-06-18T16:23:00,36
00311532,Fury Road,2025-06-18,2025-06-18T16:22:00,2025-06-18T16:29:00,17
00662113,Cloverfield Lane,2025-06-18,2025-06-18T16:41:00,2025-06-18T16:38:00,13
00113147,Bradshaw Street,2025-06-18,2025-06-18T17:03:00,2025-06-18T17:02:00,23
00261521,Elm Street,2025-06-18,2025-06-18T17:07:00,2025-06-18T17:06:00,47
00113264,Ocean Avenue,2025-06-18,2025-06-18T17:12:00,2025-06-18T17:12:00,36
00115521,Jump Street,2025-06-18,2025-06-18T17:15:00,2025-06-18T17:26:00,31
00311532,Fury Road,2025-06-18,2025-06-18T17:22:00,2025-06-18T17:25:00,12
00662113,Cloverfield Lane,2025-06-18,2025-06-18T17:41:00,2025-06-18T17:40:00,3
00113147,Bradshaw Street,2025-06-18,2025-06-18T18:03:00,2025-06-18T18:01:00,6
00261521,Elm Street,2025-06-18,2025-06-18T18:07:00,2025-06-18T18:08:00,46
00113264,Ocean Avenue,2025-06-18,2025-06-18T18:12:00,2025-06-18T18:16:00,36
00115521,Jump Street,2025-06-18,2025-06-18T18:15:00,2025-06-18T18:23:00,38
00311532,Fury Road,2025-06-18,2025-06-18T18:22:00,2025-06-18T18:25:00,13
00662113,Cloverfield Lane,2025-06-18,2025-06-18T18:41:00,2025-06-18T18:38:00,10
00113147,Bradshaw Street,2025-06-18,2025-06-18T19:03:00,2025-06-18T19:02:00,18
00261521,Elm Street,2025-06-18,2025-06-18T19:07:00,2025-06-18T19:06:00,14
00113264,Ocean Avenue,2025-06-18,2025-06-18T19:12:00,2025-06-18T19:15:00,10
00115521,Jump Street,2025-06-18,2025-06-18T19:15:00,2025-06-18T19:22:00,16
00311532,Fury Road,2025-06-18,2025-06-18T19:22:00,2025-06-18T19:27:00,0
00662113,Cloverfield Lane,2025-06-18,2025-06-18T19:41:00,2025-06-18T19:38:00,4
00113147,Bradshaw Street,2025-06-18,2025-06-18T20:03:00,2025-06-18T20:01:00,2
00261521,Elm Street,2025-06-18,2025-06-18T20:07:00,2025-06-18T20:05:00,30
00113264,Ocean Avenue,2025-06-18,2025-06-18T20:12:00,2025-06-18T20:16:00,7
00115521,Jump Street,2025-06-18,2025-06-18T20:15:00,2025-06-18T20:25:00,4
00311532,Fury Road,2025-06-18,2025-06-18T20:22:00,2025-06-18T20:31:00,10
00662113,Cloverfield Lane,2025-06-18,2025-06-18T20:41:00,2025-06-18T20:40:00,5
00113147,Bradshaw Street,2025-06-18,2025-06-18T21:03:00,2025-06-18T21:01:00,8
00261521,Elm Street,2025-06-18,2025-06-18T21:07:00,2025-06-18T21:06:00,28
00113264,Ocean Avenue,2025-06-18,2025-06-18T21:12:00,2025-06-18T21:15:00,18
00115521,Jump Street,2025-06-18,2025-06-18T21:15:00,2025-06-18T21:21:00,0
00311532,Fury Road,2025-06-18,2025-06-18T21:22:00,2025-06-18T21:34:00,5
00662113,Cloverfield Lane,2025-06-18,2025-06-18T21:41:00,2025-06-18T21:42:00,8
00113147,Bradshaw Street,2025-06-19,2025-06-19T06:03:00,2025-06-19T05:59:00,0
00261521,Elm Street,2025-06-19,2025-06-19T06:07:00,2025-06-19T06:05:00,5
00113264,Ocean Avenue,2025-06-19,2025-06-19T06:12:00,2025-06-19T06:17:00,6
00115521,Jump Street,2025-06-19,2025-06-19T06:15:00,2025-06-19T06:28:00,8
00311532,Fury Road,2025-06-19,2025-06-19T06:22:00,2025-06-19T06:26:00,12
00662113,Cloverfield Lane,2025-06-19,2025-06-19T06:41:00,2025-06-19T06:40:00,0
00113147,Bradshaw Street,2025-06-19,2025-06-19T07:03:00,2025-06-19T07:05:00,29
00261521,Elm Street,2025-06-19,2025-06-19T07:07:00,2025-06-19T07:10:00,52
00113264,Ocean Avenue,2025-06-19,2025-06-19T07:12:00,2025-06-19T07:11:00,47
00115521,Jump Street,2025-06-19,2025-06-19T07:15:00,2025-06-19T07:28:00,31
00311532,Fury Road,2025-06-19,2025-06-19T07:22:00,2025-06-19T07:24:00,5
00662113,Cloverfield Lane,2025-06-19,2025-06-19T07:41:00,2025-06-19T07:40:00,9
00113147,Bradshaw Street,2025-06-19,2025-06-19T08:03:00,2025-06-19T08:00:00,19
00261521,Elm Street,2025-06-19,2025-06-19T08:07:00,2025-06-19T08:06:00,55
00113264,Ocean Avenue,2025-06-19,2025-06-19T08:12:00,2025-06-19T08:13:00,43
00115521,Jump Street,2025-06-19,2025-06-19T08:15:00,2025-06-19T08:23:00,28
00311532,Fury Road,2025-06-19,2025-06-19T08:22:00,2025-06-19T08:26:00,7
00662113,Cloverfield Lane,2025-06-19,2025-06-19T08:41:00,2025-06-19T08:41:00,9
00113147,Bradshaw Street,2025-06-19,2025-06-19T09:03:00,2025-06-19T09:00:00,26
00261521,Elm Street,2025-06-19,2025-06-19T09:07:00,2025-06-19T09:07:00,60
00113264,Ocean Avenue,2025-06-19,2025-06-19T09:12:00,2025-06-19T09:15:00,42
00115521,Jump Street,2025-06-19,2025-06-19T09:15:00,2025-06-19T09:24:00,26
00311532,Fury Road,2025-06-19,2025-06-19T09:22:00,2025-06-19T09:28:00,14
00662113,Cloverfield Lane,2025-06-19,2025-06-19T09:41:00,2025-06-19T09:38:00,2
00113147,Bradshaw Street,2025-06-19,2025-06-19T10:03:00,2025-06-19T10:01:00,15
00261521,Elm Street,2025-06-19,2025-06-19T10:07:00,2025-06-19T10:08:00,16
00113264,Ocean Avenue,2025-06-19,2025-06-19T10:12:00,2025-06-19T10:16:00,7
00115521,Jump Street,2025-06-19,2025-06-19T10:15:00,2025-06-19T10:22:00,7
00311532,Fury Road,2025-06-19,2025-06-19T10:22:00,2025-06-19T10:27:00,15
00662113,Cloverfield Lane,2025-06-19,2025-06-19T10:41:00,2025-06-19T10:40:00,7
00113147,Bradshaw Street,2025-06-19,2025-06-19T11:03:00,2025-06-19T10:57:00,28
00261521,Elm Street,2025-06-19,2025-06-19T11:07:00,2025-06-19T11:07:00,24
00113264,Ocean Avenue,2025-06-19,2025-06-19T11:12:00,2025-06-19T11:17:00,12
00115521,Jump Street,2025-06-19,2025-06-19T11:15:00,2025-06-19T11:25:00,15
00311532,Fury Road,2025-06-19,2025-06-19T11:22:00,2025-06-19T11:22:00,13
00662113,Cloverfield Lane,2025-06-19,2025-06-19T11:41:00,2025-06-19T11:40:00,8
00113147,Bradshaw Street,2025-06-19,2025-06-19T12:03:00,2025-06-19T11:56:00,25
00261521,Elm Street,2025-06-19,2025-06-19T12:07:00,2025-06-19T12:06:00,27
00113264,Ocean Avenue,2025-06-19,2025-06-19T12:12:00,2025-06-19T12:13:00,20
00115521,Jump Street,2025-06-19,2025-06-19T12:15:00,2025-06-19T12:29:00,15
00311532,Fury Road,2025-06-19,2025-06-19T12:22:00,2025-06-19T12:24:00,14
00662113,Cloverfield Lane,2025-06-19,2025-06-19T12:41:00,2025-06-19T12:38:00,4
00113147,Bradshaw Street,2025-06-19,2025-06-19T13:03:00,2025-06-19T12:59:00,8
00261521,Elm Street,2025-06-19,2025-06-19T13:07:00,2025-06-19T13:04:00,40
00113264,Ocean Avenue,2025-06-19,2025-06-19T13:12:00,2025-06-19T13:17:00,27
00115521,Jump Street,2025-06-19,2025-06-19T13:15:00,2025-06-19T13:27:00,16
00311532,Fury Road,2025-06-19,2025-06-19T13:22:00,2025-06-19T13:25:00,12
00662113,Cloverfield Lane,2025-06-19,2025-06-19T13:41:00,2025-06-19T13:43:00,9
00113147,Bradshaw Street,2025-06-19,2025-06-19T14:03:00,2025-06-19T14:00:00,14
00261521,Elm Street,2025-06-19,2025-06-19T14:07:00,2025-06-19T14:09:00,24
00113264,Ocean Avenue,2025-06-19,2025-06-19T14:12:00,2025-06-19T14:14:00,14
00115521,Jump Street,2025-06-19,2025-06-19T14:15:00,2025-06-19T14:21:00,14
00311532,Fury Road,2025-06-19,2025-06-19T14:22:00,2025-06-19T14:28:00,14
00662113,Cloverfield Lane,2025-06-19,2025-06-19T14:41:00,2025-06-19T14:39:00,6
00113147,Bradshaw Street,2025-06-19,2025-06-19T15:03:00,2025-06-19T15:01:00,10
00261521,Elm Street,2025-06-19,2025-06-19T15:07:00,2025-06-19T15:07:00,40
00113264,Ocean Avenue,2025-06-19,2025-06-19T15:12:00,2025-06-19T15:16:00,18
00115521,Jump Street,2025-06-19,2025-06-19T15:15:00,2025-06-19T15:25:00,8
00311532,Fury Road,2025-06-19,2025-06-19T15:22:00,2025-06-19T15:26:00,3
00662113,Cloverfield Lane,2025-06-19,2025-06-19T15:41:00,2025-06-19T15:36:00,7
00113147,Bradshaw Street,2025-06-19,2025-06-19T16:03:00,2025-06-19T15:55:00,9
00261521,Elm Street,2025-06-19,2025-06-19T16:07:00,2025-06-19T16:08:00,29
00113264,Ocean Avenue,2025-06-19,2025-06-19T16:12:00,2025-06-19T16:19:00,31
00115521,Jump Street,2025-06-19,2025-06-19T16:15:00,2025-06-19T16:25:00,28
00311532,Fury Road,2025-06-19,2025-06-19T16:22:00,2025-06-19T16:25:00,7
00662113,Cloverfield Lane,2025-06-19,2025-06-19T16:41:00,2025-06-19T16:39:00,4
00113147,Bradshaw Street,2025-06-19,2025-06-19T17:03:00,2025-06-19T16:57:00,17
00261521,Elm Street,2025-06-19,2025-06-19T17:07:00,2025-06-19T17:09:00,36
00113264,Ocean Avenue,2025-06-19,2025-06-19T17:12:00,none,0
00115521,Jump Street,2025-06-19,2025-06-19T17:15:00,2025-06-19T17:27:00,35
00311532,Fury Road,2025-06-19,2025-06-19T17:22:00,2025-06-19T17:24:00,9
00662113,Cloverfield Lane,2025-06-19,2025-06-19T17:41:00,2025-06-19T17:39:00,8
00113147,Bradshaw Street,2025-06-19,2025-06-19T18:03:00,2025-06-19T18:01:00,32
00261521,Elm Street,2025-06-19,2025-06-19T18:07:00,2025-06-19T18:10:00,33
00113264,Ocean Avenue,2025-06-19,2025-06-19T18:12:00,2025-06-19T18:16:00,46
00115521,Jump Street,2025-06-19,2025-06-19T18:15:00,2025-06-19T18:26:00,23
00311532,Fury Road,2025-06-19,2025-06-19T18:22:00,2025-06-19T18:26:00,8
00662113,Cloverfield Lane,2025-06-19,2025-06-19T18:41:00,2025-06-19T18:36:00,3
00113147,Bradshaw Street,2025-06-19,2025-06-19T19:03:00,2025-06-19T19:00:00,21
00261521,Elm Street,2025-06-19,2025-06-19T19:07:00,2025-06-19T19:07:00,36
00113264,Ocean Avenue,2025-06-19,2025-06-19T19:12:00,2025-06-19T19:17:00,16
00115521,Jump Street,2025-06-19,2025-06-19T19:15:00,2025-06-19T19:24:00,9
00311532,Fury Road,2025-06-19,2025-06-19T19:22:00,2025-06-19T19:27:00,4
00662113,Cloverfield Lane,2025-06-19,2025-06-19T19:41:00,2025-06-19T19:38:00,3
00113147,Bradshaw Street,2025-06-19,2025-06-19T20:03:00,2025-06-19T19:58:00,11
00261521,Elm Street,2025-06-19,2025-06-19T20:07:00,2025-06-19T20:10:00,35
00113264,Ocean Avenue,2025-06-19,2025-06-19T20:12:00,2025-06-19T20:16:00,19
00115521,Jump Street,2025-06-19,2025-06-19T20:15:00,2025-06-19T20:27:00,16
00311532,Fury Road,2025-06-19,2025-06-19T20:22:00,2025-06-19T20:27:00,12
00662113,Cloverfield Lane,2025-06-19,2025-06-19T20:41:00,2025-06-19T20:37:00,3
